Tumor_Sample_Barcode	experimental_strategy	mutation_count	region_size	tmb
BS_TRGECFNP	WGS	49	2923762389	0.016759227830671707
BS_TS07B3TC	WGS	22	2923762389	0.007524551270913828
BS_TT4PHFV7	WGS	12	2923762389	0.004104300693225724
BS_TTVKCKZH	WGS	7	2923762389	0.0023941754043816724
BS_TWN989ZD	WGS	12	2923762389	0.004104300693225724
BS_TWQD804Z	WGS	7	2923762389	0.0023941754043816724
BS_TX2WGF8K	WGS	24	2923762389	0.008208601386451448
BS_TX8C5VAJ	WGS	3	2923762389	0.001026075173306431
BS_TZPJHKQR	WGS	11	2923762389	0.003762275635456914
BS_V0BVS7KZ	WGS	6	2923762389	0.002052150346612862
BS_V1E3EXXB	WGS	9	2923762389	0.0030782255199192934
BS_V2AKQSG1	WGS	11	2923762389	0.003762275635456914
BS_V2MDX7HG	WGS	35	2923762389	0.011970877021908364
BS_V2QN65XA	WGS	7	2923762389	0.0023941754043816724
BS_V3SC6NWH	WGS	15	2923762389	0.0051303758665321554
BS_V3ZNXRHK	WGS	24	2923762389	0.008208601386451448
BS_V4VGG98Y	WGS	39	2923762389	0.013338977252983605
BS_V5M03252	WGS	12	2923762389	0.004104300693225724
BS_V6HKXX1Z	WGS	16	2923762389	0.005472400924300966
BS_V6T69KC1	WGS	2	2923762389	6.840501155376208e-4
BS_V6V2NMFC	WGS	4	2923762389	0.0013681002310752415
BS_V6XZ7CTK	WGS	7	2923762389	0.0023941754043816724
BS_V79WFJ6N	WGS	6	2923762389	0.002052150346612862
BS_V7B79J5R	WGS	6	2923762389	0.002052150346612862
BS_V7PX1N2J	WGS	9	2923762389	0.0030782255199192934
BS_V7VQP1QM	WGS	37	2923762389	0.012654927137445983
BS_V7W6CMRK	WGS	8	2923762389	0.002736200462150483
BS_V829TK9H	WGS	4	2923762389	0.0013681002310752415
BS_V8537A11	WGS	3	2923762389	0.001026075173306431
BS_V89KBS0Z	WGS	42	2923762389	0.014365052426290036
BS_V8G6BZRR	WGS	8	2923762389	0.002736200462150483
BS_V90NNZ0D	WGS	157	2923762389	0.053697934069703225
BS_V9CJXVFQ	WGS	15	2923762389	0.0051303758665321554
BS_V9PD54MA	WGS	34	2923762389	0.011628851964139552
BS_V9WWSA5E	WGS	22	2923762389	0.007524551270913828
BS_VA07453Z	WGS	13	2923762389	0.004446325750994535
BS_VA3HCDCZ	WGS	22	2923762389	0.007524551270913828
BS_VBADSQPW	WGS	18	2923762389	0.006156451039838587
BS_VBYZNS8M	WGS	13	2923762389	0.004446325750994535
BS_VC3A7TTB	WGS	10	2923762389	0.0034202505776881036
BS_VCE73HPW	WGS	35	2923762389	0.011970877021908364
BS_VCXG53E7	WGS	17	2923762389	0.005814425982069776
BS_VDESNWXQ	WGS	12071	2923762389	4.12858447232731
BS_VDSR4X6N	WGS	7	2923762389	0.0023941754043816724
BS_VE90VKZY	WGS	11	2923762389	0.003762275635456914
BS_VF099E8S	WGS	22	2923762389	0.007524551270913828
BS_VFEE3ACW	WGS	2	2923762389	6.840501155376208e-4
BS_VGAKW5G6	WGS	16	2923762389	0.005472400924300966
BS_VGP89Y0H	WGS	2	2923762389	6.840501155376208e-4
BS_VGQXHHWP	WGS	31	2923762389	0.01060277679083312
BS_VHD4ARSG	WGS	10	2923762389	0.0034202505776881036
BS_VJY45WV4	WGS	7	2923762389	0.0023941754043816724
BS_VJYFBZW1	WGS	11	2923762389	0.003762275635456914
BS_VK46N40F	WGS	27	2923762389	0.00923467655975788
BS_VKH9KYDB	WGS	26	2923762389	0.00889265150198907
BS_VKK21QBZ	WGS	9	2923762389	0.0030782255199192934
BS_VMZMGB7B	WGS	5	2923762389	0.0017101252888440518
BS_VPH2J6ES	WGS	16	2923762389	0.005472400924300966
BS_VPJ9CARN	WGS	12	2923762389	0.004104300693225724
BS_VQC2PE2B	WGS	9	2923762389	0.0030782255199192934
BS_VQEPFE1P	WGS	34	2923762389	0.011628851964139552
BS_VQFB0WDW	WGS	13	2923762389	0.004446325750994535
BS_VR6VVT31	WGS	11	2923762389	0.003762275635456914
BS_VRDQTVHR	WGS	40	2923762389	0.013681002310752415
BS_VTTTQYQA	WGS	36	2923762389	0.012312902079677173
BS_VVD8TJNE	WGS	11	2923762389	0.003762275635456914
BS_VW1TW6VV	WGS	4	2923762389	0.0013681002310752415
BS_VW4XN9Y7	WGS	7276	2923762389	2.4885743203258643
BS_VW96PFKQ	WGS	2	2923762389	6.840501155376208e-4
BS_VWPKMFHE	WGS	7	2923762389	0.0023941754043816724
BS_VX8MZ5Q6	WGS	3	2923762389	0.001026075173306431
BS_VXDGXQKZ	WGS	11	2923762389	0.003762275635456914
BS_VXNT1TDB	WGS	30	2923762389	0.010260751733064311
BS_VYCDBFSH	WGS	3	2923762389	0.001026075173306431
BS_VYF9WFRR	WGS	15	2923762389	0.0051303758665321554
BS_VYQSFAKR	WGS	13	2923762389	0.004446325750994535
BS_VYS9WFM4	WGS	8	2923762389	0.002736200462150483
BS_VZB4K7NV	WGS	8	2923762389	0.002736200462150483
BS_W05MC7QG	WGS	8	2923762389	0.002736200462150483
BS_W09W6AAS	WGS	9	2923762389	0.0030782255199192934
BS_W0YSFZYB	WGS	10	2923762389	0.0034202505776881036
BS_W12RTC66	WGS	25	2923762389	0.00855062644422026
BS_W13BPYBN	WGS	11	2923762389	0.003762275635456914
BS_W16AZ9VZ	WGS	9	2923762389	0.0030782255199192934
BS_W22EEJCZ	WGS	4	2923762389	0.0013681002310752415
BS_W23ERYW3	WGS	12	2923762389	0.004104300693225724
BS_W2BC0CVT	WGS	28	2923762389	0.00957670161752669
BS_W2KN096H	WGS	7	2923762389	0.0023941754043816724
BS_W2QCHQ7E	WGS	32	2923762389	0.010944801848601932
BS_W37YKD6X	WGS	40	2923762389	0.013681002310752415
BS_W3HSBCXA	WGS	2	2923762389	6.840501155376208e-4
BS_W3R2DQ86	WGS	26	2923762389	0.00889265150198907
BS_W41Y820G	WGS	10	2923762389	0.0034202505776881036
BS_W4TEDMF7	WGS	10	2923762389	0.0034202505776881036
BS_W4XFSP1Q	WGS	5	2923762389	0.0017101252888440518
BS_W50WEJE7	WGS	10	2923762389	0.0034202505776881036
BS_W52PEXZB	WGS	7	2923762389	0.0023941754043816724
BS_W5P7SPDH	WGS	4	2923762389	0.0013681002310752415
BS_W5R5QAKY	WGS	5	2923762389	0.0017101252888440518
BS_W60D7E53	WGS	8	2923762389	0.002736200462150483
BS_W676PQPM	WGS	1	2923762389	3.420250577688104e-4
BS_W6B48DD5	WGS	4	2923762389	0.0013681002310752415
BS_W74D279Q	WGS	17	2923762389	0.005814425982069776
BS_W7SF8HSD	WGS	8	2923762389	0.002736200462150483
BS_W8DA9AXT	WGS	13	2923762389	0.004446325750994535
BS_W8QVVDEJ	WGS	14	2923762389	0.004788350808763345
BS_W95SFE00	WGS	2	2923762389	6.840501155376208e-4
BS_W9FW1PAE	WGS	27	2923762389	0.00923467655975788
BS_W9P0PFDH	WGS	16	2923762389	0.005472400924300966
BS_W9T8DE5V	WGS	9	2923762389	0.0030782255199192934
BS_WB8P21ED	WGS	11	2923762389	0.003762275635456914
BS_WBTZK7A2	WGS	30	2923762389	0.010260751733064311
BS_WBZBDN0A	WGS	39	2923762389	0.013338977252983605
BS_WCEE5B97	WGS	17	2923762389	0.005814425982069776
BS_WCEHT7D0	WGS	11	2923762389	0.003762275635456914
BS_WCMPH1PM	WGS	12	2923762389	0.004104300693225724
BS_WCNPE0AC	WGS	13	2923762389	0.004446325750994535
BS_WCX9HT5Y	WGS	1	2923762389	3.420250577688104e-4
BS_WD37M8SD	WGS	5	2923762389	0.0017101252888440518
BS_WD3TDZBH	WGS	31	2923762389	0.01060277679083312
BS_WD7AQV83	WGS	3	2923762389	0.001026075173306431
BS_WDTT7PG2	WGS	11	2923762389	0.003762275635456914
BS_WDXPT9NT	WGS	8	2923762389	0.002736200462150483
BS_WECC47DH	WGS	21	2923762389	0.007182526213145018
BS_WEGGXVYA	WGS	10	2923762389	0.0034202505776881036
BS_WEKWYVTQ	WGS	7	2923762389	0.0023941754043816724
BS_WFPXQ57P	WGS	3	2923762389	0.001026075173306431
BS_WFZG82XZ	WGS	5	2923762389	0.0017101252888440518
BS_WGCRFSE0	WGS	5	2923762389	0.0017101252888440518
BS_WGF722PR	WGS	6	2923762389	0.002052150346612862
BS_WGW2C8ZJ	WGS	12	2923762389	0.004104300693225724
BS_WH6B39KJ	WGS	5	2923762389	0.0017101252888440518
BS_WH6C5Z6S	WGS	251	2923762389	0.0858482894999714
BS_WH8KWW5J	WGS	93	2923762389	0.03180833037249937
BS_WHVZY7E7	WGS	8	2923762389	0.002736200462150483
BS_WJ7BS3HN	WGS	6	2923762389	0.002052150346612862
BS_WJ7GMQTF	WGS	7	2923762389	0.0023941754043816724
BS_WJB33V17	WGS	11	2923762389	0.003762275635456914
BS_WJF6ZXWN	WGS	15	2923762389	0.0051303758665321554
BS_WJK28RGB	WGS	6	2923762389	0.002052150346612862
BS_WKK8F21Q	WGS	6	2923762389	0.002052150346612862
BS_WKPJ7S74	WGS	19	2923762389	0.0064984760976073965
BS_WMEYJGDC	WGS	12	2923762389	0.004104300693225724
BS_WMM0MP1J	WGS	14	2923762389	0.004788350808763345
BS_WMXKD55A	WGS	70	2923762389	0.023941754043816727
BS_WN6EX9EK	WGS	32	2923762389	0.010944801848601932
BS_WP2D11SK	WGS	34	2923762389	0.011628851964139552
BS_WP9J88EB	WGS	43	2923762389	0.014707077484058846
BS_WPCBK1EG	WGS	29	2923762389	0.009918726675295501
BS_WQ19Z6MD	WGS	10	2923762389	0.0034202505776881036
BS_WRJNMEX2	WGS	5	2923762389	0.0017101252888440518
BS_WRKTBBMT	WGS	8	2923762389	0.002736200462150483
BS_WRZATZQF	WGS	19	2923762389	0.0064984760976073965
BS_WSD8PV27	WGS	29	2923762389	0.009918726675295501
BS_WSFB4SA2	WGS	4	2923762389	0.0013681002310752415
BS_WSK7MH3C	WGS	11	2923762389	0.003762275635456914
BS_WTGPN218	WGS	63	2923762389	0.021547578639435055
BS_WTXMW5M2	WGS	5	2923762389	0.0017101252888440518
BS_WVMWHF4P	WGS	10	2923762389	0.0034202505776881036
BS_WXKCR17Q	WGS	11	2923762389	0.003762275635456914
BS_WY5KYSHJ	WGS	58	2923762389	0.019837453350591002
BS_WYF8NGSD	WGS	4	2923762389	0.0013681002310752415
BS_WZXHZN97	WGS	207	2923762389	0.07079918695814374
BS_X1DSETVE	WGS	92	2923762389	0.031466305314730554
BS_X1K7EVPJ	WGS	11	2923762389	0.003762275635456914
BS_X1R0N8QS	WGS	15	2923762389	0.0051303758665321554
BS_X21QDRGN	WGS	7	2923762389	0.0023941754043816724
BS_X242DJMF	WGS	36	2923762389	0.012312902079677173
BS_X26FS8FE	WGS	5	2923762389	0.0017101252888440518
BS_X2D8S1HY	WGS	14	2923762389	0.004788350808763345
BS_X2GBMPRS	WGS	50	2923762389	0.01710125288844052
BS_X2VRDBVG	WGS	59	2923762389	0.020179478408359812
BS_X3AFTRNM	WGS	7	2923762389	0.0023941754043816724
BS_X48A63BC	WGS	7	2923762389	0.0023941754043816724
BS_X4W33YT2	WGS	10	2923762389	0.0034202505776881036
BS_X5TZF3YJ	WGS	38	2923762389	0.012996952195214793
BS_X5VN0FW0	WGS	36	2923762389	0.012312902079677173
BS_X6361T19	WGS	9	2923762389	0.0030782255199192934
BS_X6BEG5J1	WGS	8	2923762389	0.002736200462150483
BS_X6CKDFS0	WGS	16	2923762389	0.005472400924300966
BS_X6GPJ6Y8	WGS	8	2923762389	0.002736200462150483
BS_X6H86RTA	WGS	36	2923762389	0.012312902079677173
BS_X6NW8R6K	WGS	1	2923762389	3.420250577688104e-4
BS_X7QJCVJB	WGS	29	2923762389	0.009918726675295501
BS_X8H38ZNB	WGS	15	2923762389	0.0051303758665321554
BS_X9B4XHPR	WGS	14	2923762389	0.004788350808763345
BS_X9C9GG1S	WGS	3	2923762389	0.001026075173306431
BS_X9PJ715R	WGS	4	2923762389	0.0013681002310752415
BS_X9WWTNQJ	WGS	7	2923762389	0.0023941754043816724
BS_XA2AZZNC	WGS	7	2923762389	0.0023941754043816724
BS_XA3KEKC6	WGS	6	2923762389	0.002052150346612862
BS_XAFKCKZR	WGS	2	2923762389	6.840501155376208e-4
BS_XANCD6GV	WGS	7	2923762389	0.0023941754043816724
BS_XBBBE8V2	WGS	4	2923762389	0.0013681002310752415
BS_XBE002WV	WGS	9	2923762389	0.0030782255199192934
BS_XBT37K7C	WGS	25	2923762389	0.00855062644422026
BS_XCFNEZ8E	WGS	6	2923762389	0.002052150346612862
BS_XCNGQ25H	WGS	12	2923762389	0.004104300693225724
BS_XCRTG7JN	WGS	2	2923762389	6.840501155376208e-4
BS_XDH1Y1TQ	WGS	24	2923762389	0.008208601386451448
BS_XDY9BYRK	WGS	5	2923762389	0.0017101252888440518
BS_XEGFMKP5	WGS	2	2923762389	6.840501155376208e-4
BS_XEVMEYFS	WGS	16	2923762389	0.005472400924300966
BS_XEWFB0YN	WGS	28	2923762389	0.00957670161752669
BS_XGMXJKFX	WGS	22	2923762389	0.007524551270913828
BS_XGS33YJN	WGS	2	2923762389	6.840501155376208e-4
BS_XGVSX8BX	WGS	24	2923762389	0.008208601386451448
BS_XH2JZF5B	WGS	21	2923762389	0.007182526213145018
BS_XH5JP8DB	WGS	11	2923762389	0.003762275635456914
BS_XH6P7BY8	WGS	20	2923762389	0.006840501155376207
BS_XHAQXDR0	WGS	5	2923762389	0.0017101252888440518
BS_XJHVW4KY	WGS	3	2923762389	0.001026075173306431
BS_XJZQA3AP	WGS	8	2923762389	0.002736200462150483
BS_XK482X70	WGS	18	2923762389	0.006156451039838587
BS_XKCDEJZ2	WGS	192	2923762389	0.06566881109161159
BS_XKE77TR4	WGS	4	2923762389	0.0013681002310752415
BS_XKM2EAT4	WGS	3	2923762389	0.001026075173306431
BS_XKP747AS	WGS	22	2923762389	0.007524551270913828
BS_XKXDH0YJ	WGS	1	2923762389	3.420250577688104e-4
BS_XM302FF4	WGS	7	2923762389	0.0023941754043816724
BS_XMNBSBGN	WGS	6	2923762389	0.002052150346612862
BS_XMP9XNR9	WGS	50	2923762389	0.01710125288844052
BS_XN818B1D	WGS	8	2923762389	0.002736200462150483
BS_XNTQBZAJ	WGS	27	2923762389	0.00923467655975788
BS_XNYQS1WG	WGS	50	2923762389	0.01710125288844052
BS_XP4X2E6B	WGS	38	2923762389	0.012996952195214793
BS_XPG9965Y	WGS	9	2923762389	0.0030782255199192934
BS_XPPX03ZV	WGS	18	2923762389	0.006156451039838587
BS_XPSD2NRJ	WGS	3	2923762389	0.001026075173306431
BS_XQ33BNV0	WGS	25	2923762389	0.00855062644422026
BS_XQ5ES56G	WGS	6	2923762389	0.002052150346612862
BS_XQC9PNZP	WGS	7	2923762389	0.0023941754043816724
BS_XQF18WZP	WGS	894	2923762389	0.3057704016453165
BS_XQSEQPAZ	WGS	2	2923762389	6.840501155376208e-4
BS_XSVG8RMY	WGS	13	2923762389	0.004446325750994535
BS_XSWF2MR1	WGS	13	2923762389	0.004446325750994535
BS_XT07QSBH	WGS	5	2923762389	0.0017101252888440518
BS_XT8KRVGX	WGS	25	2923762389	0.00855062644422026
BS_XTV8GQHP	WGS	44	2923762389	0.015049102541827656
BS_XTWVBVTC	WGS	5	2923762389	0.0017101252888440518
BS_XVBX7ZK1	WGS	11	2923762389	0.003762275635456914
BS_XVNNWN2Z	WGS	1	2923762389	3.420250577688104e-4
BS_XVVQ4M5T	WGS	12	2923762389	0.004104300693225724
BS_XVYRXN8J	WGS	24	2923762389	0.008208601386451448
BS_XW26N96W	WGS	7	2923762389	0.0023941754043816724
BS_XWGG7DNP	WGS	3	2923762389	0.001026075173306431
BS_XWKDJ2M6	WGS	15	2923762389	0.0051303758665321554
BS_XWQTX5HH	WGS	20	2923762389	0.006840501155376207
BS_XWYBVJ4R	WGS	22	2923762389	0.007524551270913828
BS_XX68G6KE	WGS	5	2923762389	0.0017101252888440518
BS_XYYR1EVZ	WGS	36	2923762389	0.012312902079677173
BS_XZG4XX3W	WGS	4	2923762389	0.0013681002310752415
BS_Y1ZE2VKJ	WGS	8	2923762389	0.002736200462150483
BS_Y2C78JC4	WGS	12	2923762389	0.004104300693225724
BS_Y2VPXN9G	WGS	18	2923762389	0.006156451039838587
BS_Y3472DYJ	WGS	9	2923762389	0.0030782255199192934
BS_Y35YEDFF	WGS	17	2923762389	0.005814425982069776
BS_Y386XSV3	WGS	89	2923762389	0.03044023014142412
BS_Y3ETG5AE	WGS	6	2923762389	0.002052150346612862
BS_Y3KBY0FY	WGS	7	2923762389	0.0023941754043816724
BS_Y43VC4VG	WGS	17	2923762389	0.005814425982069776
BS_Y4V9JXG4	WGS	15	2923762389	0.0051303758665321554
BS_Y4WZY3G3	WGS	3	2923762389	0.001026075173306431
BS_Y4ZX0YX7	WGS	22	2923762389	0.007524551270913828
BS_Y528GE2K	WGS	10	2923762389	0.0034202505776881036
BS_Y571A481	WGS	6	2923762389	0.002052150346612862
BS_Y5DA59M3	WGS	15	2923762389	0.0051303758665321554
BS_Y608G5EA	WGS	10	2923762389	0.0034202505776881036
BS_Y74XAFJX	WGS	28	2923762389	0.00957670161752669
BS_Y7CA8B5R	WGS	22	2923762389	0.007524551270913828
BS_Y7PRDGED	WGS	5	2923762389	0.0017101252888440518
BS_Y96RP1HJ	WGS	37	2923762389	0.012654927137445983
BS_Y9BHAPG3	WGS	27	2923762389	0.00923467655975788
BS_Y9GHDZKS	WGS	11	2923762389	0.003762275635456914
BS_Y9ZBD2KA	WGS	20	2923762389	0.006840501155376207
BS_YAE6B9W7	WGS	2	2923762389	6.840501155376208e-4
BS_YB99Q6TN	WGS	15	2923762389	0.0051303758665321554
BS_YBCQBCQC	WGS	51	2923762389	0.01744327794620933
BS_YBE93FFN	WGS	20	2923762389	0.006840501155376207
BS_YBZ2DNSK	WGS	27	2923762389	0.00923467655975788
BS_YC4RWPH3	WGS	21	2923762389	0.007182526213145018
BS_YCJY62CT	WGS	5	2923762389	0.0017101252888440518
BS_YCRGMM9G	WGS	12	2923762389	0.004104300693225724
BS_YCSDHENG	WGS	11	2923762389	0.003762275635456914
BS_YCYG6EA4	WGS	24	2923762389	0.008208601386451448
BS_YDBAQP0G	WGS	7	2923762389	0.0023941754043816724
BS_YETTZ1NC	WGS	141	2923762389	0.04822553314540226
BS_YEWX69X4	WGS	17	2923762389	0.005814425982069776
BS_YG6FYM9A	WGS	46	2923762389	0.015733152657365277
BS_YGQS4660	WGS	8	2923762389	0.002736200462150483
BS_YGSH4N08	WGS	4	2923762389	0.0013681002310752415
BS_YGW3DSG3	WGS	3	2923762389	0.001026075173306431
BS_YH4DYNQ2	WGS	12	2923762389	0.004104300693225724
BS_YH60H2FS	WGS	13	2923762389	0.004446325750994535
BS_YHNFJWAK	WGS	28	2923762389	0.00957670161752669
BS_YHXMYDBN	WGS	40	2923762389	0.013681002310752415
BS_YK0W9RM3	WGS	10	2923762389	0.0034202505776881036
BS_YK9W04XG	WGS	5	2923762389	0.0017101252888440518
BS_YKQP4SBX	WGS	19	2923762389	0.0064984760976073965
BS_YMA72XH2	WGS	6	2923762389	0.002052150346612862
BS_YMDPFK0V	WGS	3	2923762389	0.001026075173306431
BS_YMYESCY7	WGS	9	2923762389	0.0030782255199192934
BS_YN6N4RCW	WGS	13	2923762389	0.004446325750994535
BS_YNKCZ0DF	WGS	10	2923762389	0.0034202505776881036
BS_YPCTK927	WGS	3	2923762389	0.001026075173306431
BS_YPKSF86W	WGS	11	2923762389	0.003762275635456914
BS_YPWPG2Y6	WGS	6	2923762389	0.002052150346612862
BS_YQQ4Q13Y	WGS	77	2923762389	0.0263359294481984
BS_YRC54VPP	WGS	30	2923762389	0.010260751733064311
BS_YRGD4MKR	WGS	17	2923762389	0.005814425982069776
BS_YRNJ7Z3E	WGS	194	2923762389	0.06635286120714921
BS_YTCDEC26	WGS	8	2923762389	0.002736200462150483
BS_YTCYVVY9	WGS	52	2923762389	0.01778530300397814
BS_YTQ6Y7FQ	WGS	10	2923762389	0.0034202505776881036
BS_YV3MJ2BD	WGS	19	2923762389	0.0064984760976073965
BS_YVFFHJ1Q	WGS	4	2923762389	0.0013681002310752415
BS_YXCVR90M	WGS	6	2923762389	0.002052150346612862
BS_YXGZ0Z3F	WGS	7	2923762389	0.0023941754043816724
BS_YXN5KNKB	WGS	3	2923762389	0.001026075173306431
BS_YYAPSA5P	WGS	8	2923762389	0.002736200462150483
BS_YYJDGT6Y	WGS	32	2923762389	0.010944801848601932
BS_YZ0P5E8H	WGS	17	2923762389	0.005814425982069776
BS_YZ2YNEJJ	WGS	25	2923762389	0.00855062644422026
BS_YZD4SSMA	WGS	62	2923762389	0.02120555358166624
BS_YZJG4EAJ	WGS	3	2923762389	0.001026075173306431
BS_Z02ENZZ1	WGS	11	2923762389	0.003762275635456914
BS_Z14Z2JMW	WGS	4	2923762389	0.0013681002310752415
BS_Z1BBZ01F	WGS	7	2923762389	0.0023941754043816724
BS_Z2G9EG1X	WGS	4	2923762389	0.0013681002310752415
BS_Z34PQDYT	WGS	12	2923762389	0.004104300693225724
BS_Z3AB3KMP	WGS	34	2923762389	0.011628851964139552
BS_Z45QE3VE	WGS	25	2923762389	0.00855062644422026
BS_Z4BH9ZFG	WGS	5	2923762389	0.0017101252888440518
BS_Z4Q8RH5M	WGS	6	2923762389	0.002052150346612862
BS_Z4RS1691	WGS	29	2923762389	0.009918726675295501
BS_Z4S81HG1	WGS	37	2923762389	0.012654927137445983
BS_Z5D6G1S6	WGS	26	2923762389	0.00889265150198907
BS_Z5VJCFNP	WGS	59	2923762389	0.020179478408359812
BS_Z64NEPNE	WGS	13	2923762389	0.004446325750994535
BS_Z6FMPMDH	WGS	3	2923762389	0.001026075173306431
BS_Z70K0Y9Y	WGS	8	2923762389	0.002736200462150483
BS_Z728T3ME	WGS	2	2923762389	6.840501155376208e-4
BS_Z7806Z75	WGS	25	2923762389	0.00855062644422026
BS_Z7A870DH	WGS	17	2923762389	0.005814425982069776
BS_Z7R92XX6	WGS	10	2923762389	0.0034202505776881036
BS_Z862V8M7	WGS	12	2923762389	0.004104300693225724
BS_Z8871P7J	WGS	2	2923762389	6.840501155376208e-4
BS_Z9NCH2XA	WGS	19	2923762389	0.0064984760976073965
BS_Z9PKZ4RT	WGS	25	2923762389	0.00855062644422026
BS_Z9YAGQYA	WGS	2	2923762389	6.840501155376208e-4
BS_ZAH4FHV2	WGS	41	2923762389	0.014023027368521224
BS_ZAT0XJE5	WGS	12	2923762389	0.004104300693225724
BS_ZB7AJBS3	WGS	6	2923762389	0.002052150346612862
BS_ZBWQG7VR	WGS	19	2923762389	0.0064984760976073965
BS_ZC33V3AZ	WGS	2	2923762389	6.840501155376208e-4
BS_ZCGPTGDY	WGS	10	2923762389	0.0034202505776881036
BS_ZCY4ECNV	WGS	27	2923762389	0.00923467655975788
BS_ZDWFTKTS	WGS	13	2923762389	0.004446325750994535
BS_ZEB8P932	WGS	7	2923762389	0.0023941754043816724
BS_ZECKZTFC	WGS	7	2923762389	0.0023941754043816724
BS_ZED6T1CT	WGS	8	2923762389	0.002736200462150483
BS_ZF7VTJKN	WGS	19	2923762389	0.0064984760976073965
BS_ZGSTZCYN	WGS	52	2923762389	0.01778530300397814
BS_ZH6PC8KM	WGS	15	2923762389	0.0051303758665321554
BS_ZHJFX6C9	WGS	7	2923762389	0.0023941754043816724
BS_ZJSMC22A	WGS	14	2923762389	0.004788350808763345
BS_ZJT1REVB	WGS	3	2923762389	0.001026075173306431
BS_ZJZFT0AJ	WGS	49	2923762389	0.016759227830671707
BS_ZK0GRMB1	WGS	8	2923762389	0.002736200462150483
BS_ZK7DMJQS	WGS	68	2923762389	0.023257703928279104
BS_ZK8DW7Y1	WGS	80	2923762389	0.02736200462150483
BS_ZKFEMJZ8	WGS	16	2923762389	0.005472400924300966
BS_ZKNJZEDR	WGS	6	2923762389	0.002052150346612862
BS_ZKZACPVV	WGS	30	2923762389	0.010260751733064311
BS_ZM9SHRR0	WGS	10	2923762389	0.0034202505776881036
BS_ZMV0AF4H	WGS	20	2923762389	0.006840501155376207
BS_ZP89F1JY	WGS	22	2923762389	0.007524551270913828
BS_ZPF89720	WGS	43	2923762389	0.014707077484058846
BS_ZPXVVM8K	WGS	10	2923762389	0.0034202505776881036
BS_ZQ04SDG9	WGS	5	2923762389	0.0017101252888440518
BS_ZQ6MHSTA	WGS	11	2923762389	0.003762275635456914
BS_ZQEDB5RA	WGS	11	2923762389	0.003762275635456914
BS_ZR3QQYW2	WGS	44	2923762389	0.015049102541827656
BS_ZR75EKKX	WGS	55	2923762389	0.01881137817728457
BS_ZRG2V7T2	WGS	17	2923762389	0.005814425982069776
BS_ZS1QRMXS	WGS	5	2923762389	0.0017101252888440518
BS_ZSH09N84	WGS	24	2923762389	0.008208601386451448
BS_ZSY7YJP8	WGS	12	2923762389	0.004104300693225724
BS_ZSZVX4GV	WGS	1	2923762389	3.420250577688104e-4
BS_ZT0WA5EX	WGS	4	2923762389	0.0013681002310752415
BS_ZTHGK7GQ	WGS	8	2923762389	0.002736200462150483
BS_ZV21J6YW	WGS	21	2923762389	0.007182526213145018
BS_ZVYRZGM6	WGS	23	2923762389	0.007866576328682639
BS_ZX1YPQ88	WGS	24	2923762389	0.008208601386451448
BS_ZYXTC212	WGS	36	2923762389	0.012312902079677173
BS_ZZ47914K	WGS	16	2923762389	0.005472400924300966
BS_ZZJF26C4	WGS	13	2923762389	0.004446325750994535
BS_ZZKSTMH6	WGS	9	2923762389	0.0030782255199192934
BS_02NHQ9F8	WGS	22	2923762389	0.007524551270913828
BS_0FTHJF0B	WGS	94	2923762389	0.032150355430268174
BS_0GS82Q3E	WGS	61	2923762389	0.02086352852389743
BS_15QDNQ4X	WGS	21	2923762389	0.007182526213145018
BS_2C9ZX1NK	WGS	23	2923762389	0.007866576328682639
BS_2TXVAHMQ	WGS	11	2923762389	0.003762275635456914
BS_3S1JTYA2	WGS	31	2923762389	0.01060277679083312
BS_45B4GWY8	WGS	53	2923762389	0.01812732806174695
BS_47KWXVXE	WGS	5	2923762389	0.0017101252888440518
BS_4PFG3PX6	WGS	5	2923762389	0.0017101252888440518
BS_4T3J92HK	WGS	38	2923762389	0.012996952195214793
BS_54HHEWEZ	WGS	34	2923762389	0.011628851964139552
BS_59D0EMTP	WGS	9	2923762389	0.0030782255199192934
BS_5JDXT0KX	WGS	2	2923762389	6.840501155376208e-4
BS_6P8GWSCZ	WGS	475	2923762389	0.16246190244018494
BS_6VVG1EBR	WGS	59	2923762389	0.020179478408359812
BS_77R29074	WGS	6	2923762389	0.002052150346612862
BS_77YYHA02	WGS	15	2923762389	0.0051303758665321554
BS_7A6FPCZR	WGS	7	2923762389	0.0023941754043816724
BS_7FS8J1GH	WGS	19	2923762389	0.0064984760976073965
BS_80RWRZY8	WGS	40	2923762389	0.013681002310752415
BS_8CZS2A3E	WGS	28	2923762389	0.00957670161752669
BS_8RY3JEYQ	WGS	34	2923762389	0.011628851964139552
BS_95EMTN3E	WGS	19	2923762389	0.0064984760976073965
BS_95ERKNCZ	WGS	177	2923762389	0.060538435225079436
BS_9ANMMYJS	WGS	87	2923762389	0.0297561800258865
BS_9B44M0NB	WGS	65	2923762389	0.022231628754972674
BS_9HMAQJ93	WGS	36	2923762389	0.012312902079677173
BS_9VB2SEYP	WGS	359	2923762389	0.12278699573900292
BS_AMARZ7J6	WGS	3	2923762389	0.001026075173306431
BS_ARDM13TY	WGS	8	2923762389	0.002736200462150483
BS_ATN1ZVEX	WGS	322	2923762389	0.11013206860155694
BS_B1163H1W	WGS	110	2923762389	0.03762275635456914
